input,name,address,lat,long
"129 PALISADE AVE, Jersey City, New Jersey 07306",129 Palisade Ave,"129 Palisade Ave, Jersey City, NJ 07306, USA",40.7337601,-74.0512207
"35 ROCK ST #28, Jersey City, New Jersey 07306",NA,NA,NA,NA
"291 GRANT ACE #2, Jersey City, New Jersey 07305",NA,NA,NA,NA
"192 LEMBECK AVE #3R, Jersey City, New Jersey 07305",NA,NA,NA,NA
"270 MARIN BLVD #17N, Jersey City, New Jersey 07302",NA,NA,NA,NA
"376 BALDWIN AVE #2, Jersey City, New Jersey 07306",NA,NA,NA,NA
"36 DUNCAN AVE #D2, Jersey City, New Jersey 07304",NA,NA,NA,NA
"213 CLENDENNY AVE, Jersey City, New Jersey 07304",213 Clendenny Ave,"213 Clendenny Ave, Jersey City, NJ 07304, USA",40.720434,-74.08657
"272 CLEDENNY AVE, Jersey City, New Jersey 07304",272 Clendenny Ave,"272 Clendenny Ave, Jersey City, NJ 07304, USA",40.721732,-74.08856
"305 COLUMBIA AVE #1, Jersey City, New Jersey 07307",NA,NA,NA,NA
"246 SOUTH ST, Jersey City, New Jersey 07307",246 South St,"246 South St, Jersey City, NJ 07307, USA",40.7516526,-74.05286199999999
"131 JEFFERSON AVE #2, Jersey City, New Jersey 07306",NA,NA,NA,NA
"25 LONG ST, Jersey City, New Jersey 07305",25 Long St,"25 Long St, Jersey City, NJ 07305, USA",40.6997729,-74.09154649999999
"444WASHINGTON BLVD #1417, Jersey City, New Jersey 07310",NA,NA,NA,NA
"444 WASHINGTON BLVD, Jersey City, New Jersey 07310",444 Washington Blvd,"444 Washington Blvd, Jersey City, NJ 07310, USA",40.7224587,-74.03543309999999
"3463 J F KENNEDY BLVD, Jersey City, New Jersey 07307",3463 John F. Kennedy Blvd,"3463 John F. Kennedy Blvd, Union City, NJ 07087, USA",40.750532,-74.0547522
"226 FREEMAN AVE, Jersey City, New Jersey 07306",226 Freeman Ave,"226 Freeman Ave, Jersey City, NJ 07306, USA",40.7302886,-74.0815231
"630 BERGEN AVE #305, Jersey City, New Jersey 07304",NA,NA,NA,NA
"150 NEW YORK AVE #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"408 PALISADE AVE #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"132 BEACON AVE, Jersey City, New Jersey 07306",132 Beacon Ave,"132 Beacon Ave, Jersey City, NJ 07306, USA",40.7376993,-74.0556971
"237 DUNCAN AVE, Jersey City, New Jersey 07306",237 Duncan Ave,"237 Duncan Ave, Jersey City, NJ 07306, USA",40.727823,-74.079928
"148 BELMONT AVE, Jersey City, New Jersey 07304",148 Belmont Ave,"148 Belmont Ave, Jersey City, NJ 07304, USA",40.7214717,-74.0733442
"252 HUTTON ST # 2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"56 CLERK ST, Jersey City, New Jersey 07306",56 Clerk St,"56 Clerk St, Jersey City, NJ 07305, USA",40.7057622,-74.0771247
"226 TERRACE AVE #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"62 BEACON AVE #403, Jersey City, New Jersey 07306",NA,NA,NA,NA
"62 BEACON AVE #403, Jersey City, New Jersey 07306",NA,NA,NA,NA
"411 PALISADE AVE # 3, Jersey City, New Jersey 07307",NA,NA,NA,NA
"119 HUTTON ST # 2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"9 MILTON AVE FL 2, Jersey City, New Jersey 07307",9 Milton Ave FL 2,"9 Milton Ave FL 2, Jersey City, NJ 07307, USA",40.7480321,-74.0534437
"483 LIBERTY AVE #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"63 CHARLES ST, Jersey City, New Jersey 07307",63 Charles St,"63 Charles St, Jersey City, NJ 07307, USA",40.7488621,-74.05102529999999
"371 CATOR AVE #2, Jersey City, New Jersey 07305",NA,NA,NA,NA
"445 PALISADE AVE #3, Jersey City, New Jersey 07307",NA,NA,NA,NA
"625 SUMMIT AVE #3I, Jersey City, New Jersey 07306",NA,NA,NA,NA
"207 THORNE ST #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"46 MANHATTAN AVE #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"130 CHARLES ST #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"57 JEFFERSON AVE # 3, Jersey City, New Jersey 07306",NA,NA,NA,NA
"270 OLD BERGEN RD #270, Jersey City, New Jersey 07305",NA,NA,NA,NA
"27 LAIDLAW AVE #2, Jersey City, New Jersey 07306",NA,NA,NA,NA
"41 BOORAEM AVE, Jersey City, New Jersey 07307",41 Booraem Ave,"41 Booraem Ave, Jersey City, NJ 07307, USA",40.738983,-74.04870300000002
"102 BEACH ST, Jersey City, New Jersey 07307",102 Beach St,"102 Beach St, Jersey City, NJ 07307, USA",40.7452234,-74.0589905
"228 GRIFFITHE ST, Jersey City, New Jersey 07307",228 Griffith St,"228 Griffith St, Jersey City, NJ 07307, USA",40.7474278,-74.0525143
"J F KENNEDY BLVD 3h05, Jersey City, New Jersey 07307",3 John F. Kennedy Blvd,"3 John F. Kennedy Blvd, Jersey City, NJ 07307, USA",40.7573658,-74.0458333
"265 MANHATTAH AVE # 4, Jersey City, New Jersey 07307",NA,NA,NA,NA
"124 SAINT PAUL'S AVE #5, Jersey City, New Jersey 07306",NA,NA,NA,NA
"54 SPURCE ST #1, Jersey City, New Jersey 07306",NA,NA,NA,NA
"11 GARDNER AVE #35, Jersey City, New Jersey 07304",NA,NA,NA,NA
"182 CENTRAL AVE #4, Jersey City, New Jersey 07307",NA,NA,NA,NA
"41 JEFFERSON AVE, Jersey City, New Jersey 07306",41 Jefferson Ave,"41 Jefferson Ave, Jersey City, NJ 07306, USA",40.7367537,-74.0511604
"38 ZABRISKIE ST #2L, Jersey City, New Jersey 07307",NA,NA,NA,NA
"109 LINCOLN ST 1R, Jersey City, New Jersey 07307",109 Lincoln St #1r,"109 Lincoln St #1r, Jersey City, NJ 07307, USA",40.74838099999999,-74.0539453
"193 HUTTON ST 2NDFL, Jersey City, New Jersey 07307",193 Hutton St #2ndfl,"193 Hutton St #2ndfl, Jersey City, NJ 07307, USA",40.746092,-74.054469
"12 STANDFORD PL #302, Jersey City, New Jersey 07307",NA,NA,NA,NA
"216 HUTTON ST, Jersey City, New Jersey 07307",216 Hutton St,"216 Hutton St, Jersey City, NJ 07307, USA",40.7468049,-74.05514190000001
"46 LINCOLN ST #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"20 BENNETT ST #2, Jersey City, New Jersey 07304",NA,NA,NA,NA
"76 MANTHATTAN AVE #6, Jersey City, New Jersey 07307",NA,NA,NA,NA
"3354 KENNEDY BLVD 1L, Jersey City, New Jersey 07307",3354 John F. Kennedy Blvd #1l,"3354 John F. Kennedy Blvd #1l, Jersey City, NJ 07307, USA",40.7469157,-74.0564728
"418A UNION ST, Jersey City, New Jersey 07305",418A Union St,"418A Union St, Jersey City, NJ 07304, USA",40.720232,-74.086674
"299 NEW YORK AVE, Jersey City, New Jersey 07307",299 New York Ave,"299 New York Ave, Jersey City, NJ 07307, USA",40.7464221,-74.04398909999999
"86 LAKE ST # 2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"173 WINFIELD AVENUE APT 2, Jersey City, New Jersey 07305",173 Winfield Ave #2,"173 Winfield Ave #2, Jersey City, NJ 07305, USA",40.6948105,-74.0962715
"319 FORREST STREET, Jersey City, New Jersey 07304",319 Forrest St,"319 Forrest St, Jersey City, NJ 07304, USA",40.7130759,-74.07754919999999
"258 NEPTUNE AVENUE 2ND FLOOR, Jersey City, New Jersey 07305",258 Neptune Ave 2ND FLOOR,"258 Neptune Ave 2ND FLOOR, Jersey City, NJ 07305, USA",40.697166,-74.0988641
"48 NEPTUNE AVENUE, Jersey City, New Jersey 07305",48 Neptune Ave,"48 Neptune Ave, Jersey City, NJ 07305, USA",40.6902937,-74.0934266
"135 GARFIELD AVENUE APT 1, Jersey City, New Jersey 07305",135 Garfield Ave #1,"135 Garfield Ave #1, Jersey City, NJ 07305, USA",40.690013,-74.09589299999999
"272 GATES AVENUE, Jersey City, New Jersey 07305",272 Gates Ave,"272 Gates Ave, Jersey City, NJ 07305, USA",40.6967401,-74.10084859999999
"30 ROMAINE AVE #5, Jersey City, New Jersey 07306",NA,NA,NA,NA
"30 ROMAINE AVE, Jersey City, New Jersey 07306",30 Romaine Ave,"30 Romaine Ave, Jersey City, NJ 07306, USA",40.7306725,-74.070241
"430 OGDEN AVE, Jersey City, New Jersey 07307",430 Ogden Ave,"430 Ogden Ave, Jersey City, NJ 07307, USA",40.747935,-74.04056
"201 MONTAGOMERY ST #346, Jersey City, New Jersey 07302",NA,NA,NA,NA
"229 1/2 7TH ST, Jersey City, New Jersey 07302",234 1/2 7th St #229,"234 1/2 7th St #229, Jersey City, NJ 07302, USA",40.72623249999999,-74.04406089999999
"106 MANHATTAN AVE, Jersey City, New Jersey 07307",106 Manhattan Ave,"106 Manhattan Ave, Jersey City, NJ 07307, USA",40.7435185,-74.053488
"149 ESSEX ST #3A, Jersey City, New Jersey 07302",NA,NA,NA,NA
"115 MORRIS ST #1414, Jersey City, New Jersey 07302",NA,NA,NA,NA
"17 TOTTENHAM COURT, Jersey City, New Jersey 07305",17 Tottenham Ct,"17 Tottenham Ct, Jersey City, NJ 07305, USA",40.7102111,-74.1064878
"115 MORRIS STREET APT 1126, Jersey City, New Jersey 07302",115 Morris St #1126,"115 Morris St #1126, Jersey City, NJ 07302, USA",40.7136753,-74.03891700000001
"MCMARTIN COURT APT 1, Jersey City, New Jersey 07305",McMartin Ct,"McMartin Ct, Jersey City, NJ 07305, USA",40.7116446,-74.10470819999999
"MCMARTIN COURT APT 1, Jersey City, New Jersey 07305",US-1,"US-1, Jersey City, NJ, USA",38.7079656,-77.2028859
"27 INDEPENDENCE WAY, Jersey City, New Jersey 07305",27 Independence Way,"27 Independence Way, Jersey City, NJ 07305, USA",40.6888791,-74.0727873
"CATOR AVENUE APT 280, Jersey City, New Jersey 07305",Cator Ave,"Cator Ave, Jersey City, NJ 07305, USA",40.6989545,-74.0922908
"41 CONSTITUTION WAY, Jersey City, New Jersey 07305",41 Constitution Way,"41 Constitution Way, Jersey City, NJ 07305, USA",40.6898045,-74.0715362
"179 SUMMIT AVENUE, Jersey City, New Jersey 07304",179 Summit Ave,"179 Summit Ave, Jersey City, NJ 07304, USA",40.721329,-74.066234
"47 INDEPENDENCE WAY, Jersey City, New Jersey 07305",47 Independence Way,"47 Independence Way, Jersey City, NJ 07305, USA",40.6891331,-74.07198869999999
"149 ESSEX ST APT 4H, Jersey City, New Jersey 07302",149 Essex St #4h,"149 Essex St #4h, Jersey City, NJ 07302, USA",40.7130338,-74.0409366
"309 VARICK STREET, Jersey City, New Jersey 07302",309 Varick St,"309 Varick St, Jersey City, NJ 07302, USA",40.71938979999999,-74.04937819999999
"115 THORNE STREET, Jersey City, New Jersey 07307",115 Thorne St,"115 Thorne St, Jersey City, NJ 07307, USA",40.750315,-74.0526579
"18 FAIRMOUNT TERRACE, Jersey City, New Jersey 07306",18 Fairmount Terrace,"18 Fairmount Terrace, Jersey City, NJ 07306, USA",40.7267222,-74.0726274
"24 CULVER AVENUE, Jersey City, New Jersey 07305",24 Culver Ave,"24 Culver Ave, Jersey City, NJ 07305, USA",40.7107671,-74.0863829
"102 CONSTITUTION WAY, Jersey City, New Jersey 07305",102 Constitution Way,"102 Constitution Way, Jersey City, NJ 07305, USA",40.6878982,-74.0704986
"36 TELLICHERRY COURT, Jersey City, New Jersey 07305",36 Tellicherry Ct,"36 Tellicherry Ct, Jersey City, NJ 07305, USA",40.7100094,-74.1055105
"299 WEBSTER AVE #1, Jersey City, New Jersey 07307",NA,NA,NA,NA
"7-11 TONNELE AVE #2S, Jersey City, New Jersey 07306",NA,NA,NA,NA
"155 LEXINGTON AVE, Jersey City, New Jersey 07304",155 Lexington Ave,"155 Lexington Ave, Jersey City, NJ 07304, USA",40.7199115,-74.0836984
"64-70 BALDWIN AVE #27, Jersey City, New Jersey 07306",NA,NA,NA,NA
"17 COTTAGE ST, Jersey City, New Jersey 07306",17 Cottage St,"17 Cottage St, Jersey City, NJ 07306, USA",40.7340245,-74.060133
"122A BALDWIN AVE #2L, Jersey City, New Jersey 07306",NA,NA,NA,NA
"100 GLENWOOD AVE B1, Jersey City, New Jersey 07306",100 Glenwood Ave b1,"100 Glenwood Ave b1, Jersey City, NJ 07306, USA",40.728057,-74.0715489
"384 SUMMIT AVE, Jersey City, New Jersey 07306",384 Summit Ave,"384 Summit Ave, Jersey City, NJ 07306, USA",40.7285929,-74.0623445
"20 MADISON AVE #2, Jersey City, New Jersey 07304",NA,NA,NA,NA
"239 WEGMAN PKWAY #2, Jersey City, New Jersey 07308",NA,NA,NA,NA
"585 BERGEN AVENUE, APT. C1, Jersey City, New Jersey 07304",585 Bergen Ave c1,"585 Bergen Ave c1, Jersey City, NJ 07304, USA",40.7206683,-74.0733846
"305 FAIRMOUNT AVRENUE, APT. 301, Jersey City, New Jersey 07306",305 Fairmount Ave #301,"305 Fairmount Ave #301, Jersey City, NJ 07306, USA",40.7248196,-74.07013230000001
"2540 KENNEDY BLVD., APT. 1F, Jersey City, New Jersey 07304",2540 John F. Kennedy Blvd #1f,"2540 John F. Kennedy Blvd #1f, Jersey City, NJ 07304, USA",40.7239134,-74.0739353
"76 STORMS AVENUE, Jersey City, New Jersey 07306",76 Storms Ave,"76 Storms Ave, Jersey City, NJ 07306, USA",40.72290659999999,-74.0677192
"25 DUNCAN AVENUE, Jersey City, New Jersey 07304",25 Duncan Ave,"25 Duncan Ave, Jersey City, NJ 07304, USA",40.7238468,-74.0712736
"150 BELMONT AVENUE, APT. 103, Jersey City, New Jersey 07304",150 Belmont Ave #103,"150 Belmont Ave #103, Jersey City, NJ 07304, USA",40.7215238,-74.073374
"321 FAIRMOUNT AVENUE, APT. 5, Jersey City, New Jersey 07306",321 Fairmount Ave #5,"321 Fairmount Ave #5, Jersey City, NJ 07306, USA",40.725018,-74.07081459999999
"98 FREMONT STREET, APT. 941, Jersey City, New Jersey 07302",98 Fremont St #941,"98 Fremont St #941, Jersey City, NJ 07302, USA",40.7206448,-74.0592479
"295 BERGEN AVENUE, FLR 1, Jersey City, New Jersey 07305",295 Bergen Ave FLR 1,"295 Bergen Ave FLR 1, Jersey City, NJ 07305, USA",40.7122262,-74.08254939999999
"93 FAIRVIEW AVENUE, APT. B6, Jersey City, New Jersey 07304",93 Fairview Ave b6,"93 Fairview Ave b6, Jersey City, NJ 07304, USA",40.7233233,-74.0726274
"2540 KENNEDY BLVD., APT. 1D, Jersey City, New Jersey 07304",2540 John F. Kennedy Blvd #1d,"2540 John F. Kennedy Blvd #1d, Jersey City, NJ 07304, USA",40.7239134,-74.0739353
"16 LEXINGTON AVENUE, APT. 2A, Jersey City, New Jersey 07304",16 Lexington Ave #2a,"16 Lexington Ave #2a, Jersey City, NJ 07304, USA",40.717539,-74.07791
"158 SUMMIT AVENUE, APT. 2L, Jersey City, New Jersey 07304",158 Summit Ave #2l,"158 Summit Ave #2l, Jersey City, NJ 07304, USA",40.7205946,-74.06615649999999
"574 BERGEN AVENUE, APT. 414, Jersey City, New Jersey 07304",574 Bergen Ave #414,"574 Bergen Ave #414, Jersey City, NJ 07304, USA",40.7201016,-74.073201
"180 JEWETT AVENUE, APT. 2, Jersey City, New Jersey 07304",180 Jewett Ave #2,"180 Jewett Ave #2, Jersey City, NJ 07304, USA",40.7236432,-74.0742106
"219 EGE AVENUE, Jersey City, New Jersey 07304",219 Ege Ave,"219 Ege Ave, Jersey City, NJ 07304, USA",40.7151755,-74.0852471
"26 DELAWARE AVENUE, APT. 2, Jersey City, New Jersey 07304",26 Delaware Ave #2,"26 Delaware Ave #2, Jersey City, NJ 07304, USA",40.7219249,-74.0812663
"305 FAIRMOUNT AVENUE, APT. 304, Jersey City, New Jersey 07306",305 Fairmount Ave #304,"305 Fairmount Ave #304, Jersey City, NJ 07306, USA",40.7248196,-74.07013230000001
"8 DUNCAN COURT, Jersey City, New Jersey 07306",8 Duncan Ct,"8 Duncan Ct, Jersey City, NJ 07306, USA",40.725514,-74.0750137
"5355 WRIGHT AVE #11, Jersey City, New Jersey 07306",NA,NA,NA,NA
"118 TONNELE AVE #9, Jersey City, New Jersey 07306",NA,NA,NA,NA
"464 MALLORY AVE, Jersey City, New Jersey 07306",464 Mallory Ave,"464 Mallory Ave, Jersey City, NJ 07306, USA",40.7296546,-74.07977009999999
"25 SENATE PLACE 430, Jersey City, New Jersey 07306",25 Senate Place,"25 Senate Pl, Jersey City, NJ 07306, United States",40.7370994,-74.0675894
"66 ROMAINE AVE #BSMT, Jersey City, New Jersey 07306",NA,NA,NA,NA
"92 ROMAINE AVE, Jersey City, New Jersey 07306",92 Romaine Ave,"92 Romaine Ave, Jersey City, NJ 07306, USA",40.7328999,-74.06885280000002
"30 BROADWAY, APT. 5, Jersey City, New Jersey 07306",30 Broadway #5,"30 Broadway #5, New York, NY 10004, USA",40.7054456,-74.0135483
"1029 WEST SIDE AVENUE, APT. 1, Jersey City, New Jersey 07306",1029 West Side Ave #1,"1029 West Side Ave #1, Jersey City, NJ 07306, USA",40.7345793,-74.0713791
"109 LEXINGTON AVENUE, Jersey City, New Jersey 07304",109 Lexington Ave,"109 Lexington Ave, Jersey City, NJ 07304, USA",40.718989,-74.0817299
"955 WEST SIDE AVENUE, APT. 1, Jersey City, New Jersey 07306",955 West Side Ave #1,"955 West Side Ave #1, Jersey City, NJ 07306, USA",40.7320138,-74.07317809999999
"48 CLARKE AVENUE, APT. 2, Jersey City, New Jersey 07304",48 Clarke Ave #2,"48 Clarke Ave #2, Jersey City, NJ 07304, USA",40.71689900000001,-74.088278
"23 VAN WAGENEN AVENUE, FLOOR 1, Jersey City, New Jersey 07306",23 Van Wagenen Ave FLOOR 1,"23 Van Wagenen Ave FLOOR 1, Jersey City, NJ 07306, USA",40.7310791,-74.0714801
"64 GARRISON AVENUE, Jersey City, New Jersey 07306",64 Garrison Ave,"64 Garrison Ave, Jersey City, NJ 07306, USA",40.7311091,-74.068956
"21 WALES AVE, Jersey City, New Jersey 07306",21 Wales Ave,"21 Wales Ave, Jersey City, NJ 07306, USA",40.7343842,-74.0741512
"274 VAN WAGENEN, Jersey City, New Jersey 07306",274 Van Wagenen Ave,"274 Van Wagenen Ave, Jersey City, NJ 07306, USA",40.7389083,-74.06619309999999
"113 SHERMAN PL, Jersey City, New Jersey 07307",113 Sherman Pl,"113 Sherman Pl, Jersey City, NJ 07307, USA",40.7452298,-74.056007
"382 SIP AVE #3, Jersey City, New Jersey 07306",NA,NA,NA,NA
"16 WHITMAN AVE, Jersey City, New Jersey 07306",16 Whitman Ave,"16 Whitman Ave, Jersey City, NJ 07306, USA",40.731707,-74.07380909999999
"136 LOGAN AVE BSMT, Jersey City, New Jersey 07306",136 Logan Ave,"136 Logan Ave, Jersey City, NJ 07306, USA",40.7347405,-74.07799659999999
"26 WRIGHT AVE 2ND FL, Jersey City, New Jersey 07306",26 Wright Ave 2ND FL,"26 Wright Ave 2ND FL, Jersey City, NJ 07306, USA",40.7345591,-74.07458919999999
"26 WRIGHT AVE 2ND FL, Jersey City, New Jersey 07306",26 Wright Ave 2ND FL,"26 Wright Ave 2ND FL, Jersey City, NJ 07306, USA",40.7345591,-74.07458919999999
"43 VAN WAGENEN AVE 5E, Jersey City, New Jersey 07306",43 Van Wagenen Ave #5e,"43 Van Wagenen Ave #5e, Jersey City, NJ 07306, USA",40.73172,-74.071105
"863 PAVONIA AVE #5, Jersey City, New Jersey 07306",NA,NA,NA,NA
"177 BLEECKER STREET, FLOOR 1, Jersey City, New Jersey 07307",177 Bleecker St FLOOR 1,"177 Bleecker St FLOOR 1, Jersey City, NJ 07307, USA",40.7530744,-74.05546389999999
"170 TERRACE AVENUE, Jersey City, New Jersey 07307",170 Terrace Ave,"170 Terrace Ave, Jersey City, NJ 07307, USA",40.7521273,-74.0561975
"285 COLUMBIA AVENUE, Jersey City, New Jersey 07307",285 Columbia Ave,"285 Columbia Ave, Jersey City, NJ 07307, USA",40.7576601,-74.0510603
"69 IRVING STREET, Jersey City, New Jersey 07307",69 Irving St,"69 Irving St, Jersey City, NJ 07307, USA",40.7539306,-74.0478558
"136 THORNE STREET, APT. 3, Jersey City, New Jersey 07307",136 Thorne St #3,"136 Thorne St #3, Jersey City, NJ 07307, USA",40.75108160000001,-74.0531683
"549 CENTRAL AVENUE, APT. 1, Jersey City, New Jersey 07307",549 Central Ave #1,"549 Central Ave #1, Jersey City, NJ 07307, USA",40.7534009,-74.04459000000001
"28 POPLAR STREET, Jersey City, New Jersey 7307",28 Poplar St,"28 Poplar St, Jersey City, NJ 07307, USA",40.754084400000004,-74.04528119999999
"74 GRACE STREET APT 1, Jersey City, New Jersey 07307",74 Grace St #1,"74 Grace St #1, Jersey City, NJ 07307, USA",40.7553128,-74.04647430000001
"13 SKILLMAN AVENUE APT 2, Jersey City, New Jersey 07306",13 Skillman Ave #2,"13 Skillman Ave #2, Jersey City, NJ 07306, USA",40.7368007,-74.06413719999999
"78A THORNE STREET, Jersey City, New Jersey 07307",78 Thorne St,"78 Thorne St, Jersey City, NJ 07307, USA",40.750063,-74.05091159999999
"282 MANHATTAN AVENUE 1ST FLOOR, Jersey City, New Jersey 07307",282 Manhattan Ave 1ST FLOOR,"282 Manhattan Ave 1ST FLOOR, Jersey City, NJ 07307, USA",40.746798,-74.0608329
"3603 KENNEDY BOULEVARD APT 42, Jersey City, New Jersey 07307",3603 John F. Kennedy Blvd #42,"3603 John F. Kennedy Blvd #42, Jersey City, NJ 07307, USA",40.75393589999999,-74.049021
"53 ARLTON AVENUE, Jersey City, New Jersey 07306",53 Carlton Ave,"53 Carlton Ave, Jersey City, NJ 07306, USA",40.7431691,-74.0569841
"97 POPLAR STREET, Jersey City, New Jersey 07307",97 Poplar St,"97 Poplar St, Jersey City, NJ 07307, USA",40.7550332,-74.0486246
"72 GRACE STREET APT 2, Jersey City, New Jersey 07307",72 Grace St #2,"72 Grace St #2, Jersey City, NJ 07307, USA",40.7552426,-74.04639139999999
"122 HAGUE STREET, Jersey City, New Jersey 07307",122 Hague St,"122 Hague St, Jersey City, NJ 07307, USA",40.757798,-74.0485901
"663 LIBERTY AVENUE APT 1, Jersey City, New Jersey 07307",663 Liberty Ave #1,"663 Liberty Ave #1, Jersey City, NJ 07307, USA",40.7592316,-74.0509663
"TERRACE AVENUE APT 232, Jersey City, New Jersey 07307",Terrace Ave,"Terrace Ave, Jersey City, NJ 07307, USA",40.75203459999999,-74.0564752
"32 GRACE STREET APT 2, Jersey City, New Jersey 07307",32 Grace St #2,"32 Grace St #2, Jersey City, NJ 07307, USA",40.754655,-74.0446017
"673 LIBERTY AVENUE APT 2, Jersey City, New Jersey 07307",673 Liberty Ave #2,"673 Liberty Ave #2, Jersey City, NJ 07307, USA",40.759539,-74.0507358
"62 NELSON AVENUE APT 1, Jersey City, New Jersey 07307",62 Nelson Ave #1,"62 Nelson Ave #1, Jersey City, NJ 07307, USA",40.7541294,-74.0515161
"65 OAKLAND AVENUE APT 1, Jersey City, New Jersey 07306",65 Oakland Ave #1,"65 Oakland Ave #1, Jersey City, NJ 07306, USA",40.7346814,-74.0556926
"480 LIBERTY AVENUE, Jersey City, New Jersey 07307",480 Liberty Ave,"480 Liberty Ave, Jersey City, NJ 07307, USA",40.7527561,-74.054637
"159 BLEEKER STREET, Jersey City, New Jersey 07307",159 Bleecker St,"159 Bleecker St, Jersey City, NJ 07307, USA",40.7526946,-74.05454379999999
"750 TONNELLE AVENUE APT 218, Jersey City, New Jersey 07307",750 Tonnelle Ave #218,"750 Tonnelle Ave #218, Jersey City, NJ 07307, USA",40.7558026,-74.05475179999999
"180 NELSON AVENUE, Jersey City, New Jersey 07307",180 Nelson Ave,"180 Nelson Ave, Jersey City, NJ 07307, USA",40.7579802,-74.0489917
"37 HAGUE STREET APT 24, Jersey City, New Jersey 07307",37 Hague St #24,"37 Hague St #24, Jersey City, NJ 07307, USA",40.7560716,-74.045144
"111 NORTH STREET APT 3, Jersey City, New Jersey 07307",111 North St #3,"111 North St #3, Jersey City, NJ 07307, USA",40.75239819999999,-74.0462824
"185 NELSON AVENUE APT 2, Jersey City, New Jersey 07307",185 Nelson Ave #2,"185 Nelson Ave #2, Jersey City, NJ 07307, USA",40.7582251,-74.0493589
"166 LINCOLN STREET APT 1, Jersey City, New Jersey 07307",166 Lincoln St #1,"166 Lincoln St #1, Jersey City, NJ 07307, USA",40.7497405,-74.0565187
"3586 JOHN F KENNEDY BOULEVARD, Jersey City, New Jersey 07307",3586 John F. Kennedy Blvd,"3586 John F. Kennedy Blvd, Jersey City, NJ 07307, USA",40.7533635,-74.049454
"324 COLUMBIA AVENUE FLOOR 2, Jersey City, New Jersey 07307",324 Columbia Ave FLOOR 2,"324 Columbia Ave FLOOR 2, Jersey City, NJ 07307, USA",40.7586694,-74.04977199999999
"55 HAGUE STREET APT 45, Jersey City, New Jersey 07307",55 Hague St #45,"55 Hague St #45, Jersey City, NJ 07307, USA",40.7563618,-74.04600839999999
"148 TERRACE AVENUE, Jersey City, New Jersey 07307",148 Terrace Ave,"148 Terrace Ave, Jersey City, NJ 07307, USA",40.7512139,-74.0567889
"79 PATTERSON STREET APT 2, Jersey City, New Jersey 07307",79 Paterson St #2,"79 Paterson St #2, Jersey City, NJ 07307, USA",40.7517585,-74.0502812
"104 PATERSON ST APT 1L, Jersey City, New Jersey 07307",104 Paterson St #1l,"104 Paterson St #1l, Jersey City, NJ 07307, USA",40.7524634,-74.0510944
"239 TERRACE AVENUE APT 2, Jersey City, New Jersey 07307",239 Terrace Ave #2,"239 Terrace Ave #2, Jersey City, NJ 07307, USA",40.754693,-74.0549583
"73 CHARLES STREET APT 1, Jersey City, New Jersey 07307",73 Charles St #1,"73 Charles St #1, Jersey City, NJ 07307, USA",40.7490593,-74.0514243
"568 LIBERTY AVENUE, Jersey City, New Jersey 07307",568 Liberty Ave,"568 Liberty Ave, Jersey City, NJ 07307, USA",40.7561214,-74.0524197
"171 COLUMBIA AVENUE, Jersey City, New Jersey 07307",171 Columbia Ave,"171 Columbia Ave, Jersey City, NJ 07307, USA",40.7540976,-74.0532716
"487 CENTRAL AVENUE APT 1, Jersey City, New Jersey 07307",487 Central Ave #1,"487 Central Ave #1, Jersey City, NJ 07307, USA",40.7514441,-74.0458752
"300 CENTRAL AVE #3, Jersey City, New Jersey 07307",NA,NA,NA,NA
"187 CONGRESS ST #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"425 CENTRAL AVE 2FL, Jersey City, New Jersey 07307",425 Central Ave #2fl,"425 Central Ave #2fl, Jersey City, NJ 07307, USA",40.74934469999999,-74.0473911
"2 MCADOO AVE #4, Jersey City, New Jersey 07305",NA,NA,NA,NA
"212 7TH ST, Jersey City, New Jersey 07302",212 7th St,"212 7th St, Jersey City, NJ 07302, USA",40.7261345,-74.0429676
"58 BOYD AVE #1, Jersey City, New Jersey 07304",NA,NA,NA,NA
"20 RIVER COURT #911, Jersey City, New Jersey 07310",NA,NA,NA,NA
"227 16TH ST #525, Jersey City, New Jersey 07310",NA,NA,NA,NA
"31 BIDWELL AVE, Jersey City, New Jersey 07305",31 Bidwell Ave,"31 Bidwell Ave, Jersey City, NJ 07305, USA",40.7026092,-74.0783981
"45 RIVER DERIVE SOUTH #2311, Jersey City, New Jersey 07310",NA,NA,NA,NA
"35 RIVER DRIVE SOUTH #503, Jersey City, New Jersey 07310",NA,NA,NA,NA
"30 NEWPORT PARKWAY #602, Jersey City, New Jersey 07310",NA,NA,NA,NA
"272 2ND ST #3, Jersey City, New Jersey 07302",NA,NA,NA,NA
